Filename,GPS Event,GPS Time,Weeks:Seconds,Longitude,Latitude,Altitude,Pitch,Roll,Yaw,Yaw Type,ISO,Aperture,Shutter Speed 1/#
23-14-24.716_RGB_25162_28580.IIQ,813,23:14:24.716071,2073:83664.716071,-127.045666,51.692596,2555.200 m,0.72000,-0.71000,277.89999,T,400,5.6,1000
23-14-29.724_RGB_25163_28581.IIQ,814,23:14:29.724572,2073:83669.724572,-127.051507,51.692722,2555.679 m,1.07000,0.56000,277.84000,T,400,5.6,1000
23-14-34.716_RGB_25164_28582.IIQ,815,23:14:34.716631,2073:83674.716631,-127.057263,51.69284,2560.030 m,1.28000,0.22000,277.88000,T,400,5.6,1000
23-14-39.716_RGB_25165_28583.IIQ,816,23:14:39.716411,2073:83679.716411,-127.062966,51.692952,2565.740 m,1.35000,0.72000,277.79999,T,400,5.6,1000
23-14-44.716_RGB_25166_28584.IIQ,817,23:14:44.716188,2073:83684.716188,-127.068616,51.693068,2573.670 m,1.22000,0.57000,278.20999,T,320,5.6,1000
23-14-49.716_RGB_25167_28585.IIQ,818,23:14:49.716847,2073:83689.716847,-127.074236,51.693186,2580.690 m,0.30000,0.79000,278.45999,T,320,5.6,1000
23-14-54.716_RGB_25168_28586.IIQ,819,23:14:54.716755,2073:83694.716755,-127.079868,51.693304,2585.389 m,0.11000,-0.71000,278.32999,T,320,5.6,1000
23-14-59.716_RGB_25169_28587.IIQ,820,23:14:59.716478,2073:83699.716478,-127.08554,51.693377,2589.569 m,-0.93000,-0.58000,277.14999,T,320,5.6,1000
23-15-04.716_RGB_25170_28588.IIQ,821,23:15:04.716335,2073:83704.716335,-127.091282,51.693417,2589.230 m,-0.79000,0.77000,276.67001,T,320,5.6,1000
23-15-09.716_RGB_25171_28589.IIQ,822,23:15:09.71613,2073:83709.71613,-127.097088,51.693469,2586.079 m,-0.74000,0.27000,276.84000,T,320,5.6,1000
23-15-14.716_RGB_25172_28590.IIQ,823,23:15:14.716939,2073:83714.716939,-127.102956,51.693529,2583.299 m,-0.67000,0.29000,276.50000,T,320,5.6,1000
23-15-19.716_RGB_25173_28591.IIQ,824,23:15:19.71675,2073:83719.716751,-127.108872,51.693595,2579.750 m,-0.69000,0.31000,276.41000,T,320,5.6,1000
23-15-24.716_RGB_25174_28592.IIQ,825,23:15:24.716566,2073:83724.716567,-127.114819,51.69367,2578.000 m,-1.00000,0.15000,276.23999,T,320,5.6,1000
23-15-29.717_RGB_25175_28593.IIQ,826,23:15:29.717386,2073:83729.717386,-127.120771,51.693756,2577.799 m,-0.99000,0.48000,276.73999,T,320,5.6,1000
23-15-34.716_RGB_25176_28594.IIQ,827,23:15:34.716203,2073:83734.716204,-127.126716,51.693854,2579.129 m,-0.74000,0.49000,276.91000,T,320,5.6,1000
23-15-39.717_RGB_25177_28595.IIQ,828,23:15:39.717023,2073:83739.717023,-127.132646,51.693964,2579.750 m,-0.80000,0.38000,276.56000,T,320,5.6,1000
23-15-44.716_RGB_25178_28596.IIQ,829,23:15:44.716839,2073:83744.716839,-127.138554,51.694093,2579.859 m,-0.86000,1.09000,277.37000,T,320,5.6,1000
23-15-49.717_RGB_25179_28597.IIQ,830,23:15:49.717659,2073:83749.717659,-127.144455,51.694245,2576.129 m,-0.72000,-0.52000,277.57999,T,320,5.6,1000
23-15-54.716_RGB_25180_28598.IIQ,831,23:15:54.716476,2073:83754.716476,-127.150352,51.694385,2567.930 m,-0.14000,0.37000,278.06000,T,320,5.6,1000
23-15-59.717_RGB_25181_28599.IIQ,832,23:15:59.717292,2073:83759.717292,-127.156231,51.694514,2559.069 m,0.53000,-0.78000,279.01001,T,320,5.6,1000
23-16-04.717_RGB_25182_28600.IIQ,833,23:16:04.71768,2073:83764.71768,-127.1621,51.694597,2552.980 m,1.33000,-0.96000,278.92001,T,320,5.6,1000
23-16-09.716_RGB_25183_28601.IIQ,834,23:16:09.716929,2073:83769.716929,-127.167962,51.694654,2545.599 m,-1.96000,4.22000,280.97000,T,400,5.6,1000
23-16-14.717_RGB_25184_28602.IIQ,835,23:16:14.717239,2073:83774.71724,-127.173908,51.694826,2534.289 m,-0.02000,1.16000,281.32001,T,400,5.6,1000
23-16-19.716_RGB_25185_28603.IIQ,836,23:16:19.71656,2073:83779.71656,-127.179957,51.695059,2530.210 m,-0.62000,7.82000,281.39001,T,400,5.6,1000
23-16-24.716_RGB_25186_28604.IIQ,837,23:16:24.716799,2073:83784.716799,-127.185903,51.695621,2539.349 m,0.22000,23.03000,292.85999,T,400,5.6,1000
23-16-29.717_RGB_25187_28605.IIQ,838,23:16:29.717197,2073:83789.717197,-127.191313,51.696913,2542.619 m,-0.07000,22.98000,308.17001,T,400,5.6,1000
23-16-34.717_RGB_25188_28606.IIQ,839,23:16:34.717355,2073:83794.717356,-127.195904,51.698922,2531.949 m,-2.73000,25.25000,324.48999,T,400,5.6,1000
23-16-39.717_RGB_25189_28607.IIQ,840,23:16:39.717831,2073:83799.717831,-127.19928,51.701555,2515.349 m,-1.92000,27.34000,342.87000,T,400,5.6,1000
23-16-44.717_RGB_25190_28608.IIQ,841,23:16:44.717915,2073:83804.717915,-127.200923,51.704532,2510.650 m,2.33000,29.69000,5.84000,T,400,5.6,1000
23-16-49.717_RGB_25191_28609.IIQ,842,23:16:49.717464,2073:83809.717464,-127.200424,51.707267,2529.359 m,3.40000,36.69000,31.66000,T,400,5.6,1000
23-16-54.716_RGB_25192_28610.IIQ,843,23:16:54.716478,2073:83814.716479,-127.197981,51.709094,2546.619 m,2.34000,37.44000,60.74000,T,400,5.6,1000
23-17-07.966_RGB_25193_28611.IIQ,844,23:17:07.966902,2073:83827.966902,-127.188696,51.708865,2607.010 m,5.95000,2.10000,91.27000,T,400,5.6,1000
23-17-12.968_RGB_25194_28612.IIQ,845,23:17:12.968613,2073:83832.968613,-127.185535,51.708461,2633.300 m,6.83000,2.70000,89.68000,T,400,5.6,1000
23-17-17.967_RGB_25195_28613.IIQ,846,23:17:17.967474,2073:83837.967474,-127.182543,51.708053,2657.500 m,4.08000,1.85000,89.39000,T,400,5.6,1000
23-17-22.968_RGB_25196_28614.IIQ,847,23:17:22.968248,2073:83842.968248,-127.179574,51.707627,2668.529 m,4.37000,1.01000,89.47000,T,400,5.6,1000
23-17-27.968_RGB_25197_28615.IIQ,848,23:17:27.968074,2073:83847.968074,-127.176629,51.707212,2682.429 m,5.84000,-0.44000,88.65000,T,400,5.6,1000
23-17-32.967_RGB_25198_28616.IIQ,849,23:17:32.967887,2073:83852.967887,-127.173756,51.706857,2694.590 m,4.79000,-0.23000,85.43000,T,400,5.6,1000
23-17-37.967_RGB_25199_28617.IIQ,850,23:17:37.967705,2073:83857.967705,-127.170906,51.706609,2701.200 m,4.85000,-0.43000,82.74000,T,400,5.6,1000
23-17-42.967_RGB_25200_28618.IIQ,851,23:17:42.967522,2073:83862.967523,-127.168082,51.706428,2708.930 m,4.66000,1.16000,82.50000,T,400,5.6,1000
23-17-47.968_RGB_25201_28619.IIQ,852,23:17:47.968135,2073:83867.968135,-127.165263,51.706258,2711.079 m,4.61000,1.66000,81.71000,T,400,5.6,1000
23-17-52.968_RGB_25202_28620.IIQ,853,23:17:52.968158,2073:83872.968158,-127.162426,51.706101,2712.440 m,4.63000,-0.76000,81.14000,T,400,5.6,1000
23-17-57.967_RGB_25203_28621.IIQ,854,23:17:57.967978,2073:83877.967978,-127.159614,51.706051,2714.279 m,4.92000,-3.55000,76.28000,T,400,5.6,1000
23-18-02.968_RGB_25204_28622.IIQ,855,23:18:02.968791,2073:83882.968792,-127.156896,51.706223,2716.469 m,4.93000,-1.71000,70.95000,T,400,5.6,1000
23-18-07.967_RGB_25205_28623.IIQ,856,23:18:07.96761,2073:83887.96761,-127.154258,51.706569,2715.250 m,4.13000,0.76000,70.05000,T,400,5.6,1000
23-18-12.968_RGB_25206_28624.IIQ,857,23:18:12.968426,2073:83892.968426,-127.151614,51.706987,2712.530 m,3.77000,0.90000,70.09000,T,400,5.6,1000
23-18-17.967_RGB_25207_28625.IIQ,858,23:18:17.967808,2073:83897.967809,-127.148921,51.707417,2706.619 m,2.66000,4.78000,73.05000,T,400,5.6,1000
23-18-22.968_RGB_25208_28626.IIQ,859,23:18:22.968059,2073:83902.968059,-127.146121,51.707754,2702.980 m,4.09000,3.74000,75.53000,T,400,5.6,1000
23-18-27.968_RGB_25209_28627.IIQ,860,23:18:27.968877,2073:83907.968878,-127.143298,51.707992,2706.809 m,4.68000,1.10000,76.89000,T,400,5.6,1000
23-18-32.968_RGB_25210_28628.IIQ,861,23:18:32.968697,2073:83912.968697,-127.140504,51.708174,2711.109 m,3.79000,2.13000,78.75000,T,400,5.6,1000
23-18-37.967_RGB_25211_28629.IIQ,862,23:18:37.967933,2073:83917.967933,-127.137689,51.708307,2713.710 m,3.26000,1.44000,78.63000,T,400,5.6,1000
23-18-42.967_RGB_25212_28630.IIQ,863,23:18:42.967332,2073:83922.967332,-127.134857,51.708425,2719.150 m,3.24000,0.53000,78.84000,T,400,5.6,1000
23-18-47.968_RGB_25213_28631.IIQ,864,23:18:47.968494,2073:83927.968495,-127.132014,51.708554,2726.450 m,2.92000,-0.24000,78.00000,T,400,5.6,1000
23-18-52.967_RGB_25214_28632.IIQ,865,23:18:52.967969,2073:83932.967969,-127.129155,51.708708,2735.929 m,2.93000,1.51000,78.06000,T,400,5.6,1000
23-18-57.968_RGB_25215_28633.IIQ,866,23:18:57.968789,2073:83937.96879,-127.126252,51.708838,2746.359 m,2.85000,2.40000,79.32000,T,400,5.6,1000
23-19-02.968_RGB_25216_28634.IIQ,867,23:19:02.968607,2073:83942.968607,-127.123279,51.708918,2756.509 m,2.74000,2.55000,80.20000,T,400,5.6,1000
23-19-07.968_RGB_25217_28635.IIQ,868,23:19:07.968617,2073:83947.968618,-127.120231,51.708946,2767.309 m,2.25000,2.34000,79.87000,T,400,5.6,1000
23-19-12.968_RGB_25218_28636.IIQ,869,23:19:12.968397,2073:83952.968397,-127.117128,51.708951,2779.500 m,2.76000,-0.54000,79.41000,T,400,5.6,1000
23-19-17.968_RGB_25219_28637.IIQ,870,23:19:17.968181,2073:83957.968181,-127.113999,51.709001,2786.730 m,2.27000,3.14000,78.46000,T,400,5.6,1000
23-19-22.968_RGB_25220_28638.IIQ,871,23:19:22.968875,2073:83962.968876,-127.110773,51.709005,2789.650 m,-0.53000,2.71000,80.04000,T,400,5.6,1000
23-19-27.967_RGB_25221_28639.IIQ,872,23:19:27.967747,2073:83967.967747,-127.107339,51.708974,2781.029 m,-1.00000,0.05000,80.04000,T,400,5.6,1000
23-19-32.969_RGB_25222_28640.IIQ,873,23:19:32.969511,2073:83972.969511,-127.103741,51.708971,2777.980 m,1.82000,0.33000,80.09000,T,400,5.6,1000
23-19-37.968_RGB_25223_28641.IIQ,874,23:19:37.96829,2073:83977.968291,-127.100145,51.708981,2784.750 m,2.47000,0.94000,80.72000,T,400,5.6,1000
23-19-42.968_RGB_25224_28642.IIQ,875,23:19:42.968152,2073:83982.968152,-127.096607,51.708973,2791.389 m,3.08000,1.73000,80.40000,T,400,5.6,1000
23-19-47.967_RGB_25225_28643.IIQ,876,23:19:47.967965,2073:83987.967965,-127.093135,51.708933,2796.150 m,3.36000,1.31000,81.78000,T,400,5.6,1000
23-19-52.968_RGB_25226_28644.IIQ,877,23:19:52.968783,2073:83992.968783,-127.089731,51.708871,2800.590 m,3.61000,1.15000,81.89000,T,400,5.6,1000
23-19-57.968_RGB_25227_28645.IIQ,878,23:19:57.968601,2073:83997.968602,-127.086393,51.708793,2805.429 m,3.75000,0.35000,81.94000,T,400,5.6,1000
23-20-02.969_RGB_25228_28646.IIQ,879,23:20:02.969203,2073:84002.969203,-127.083121,51.708726,2810.879 m,3.87000,0.55000,81.23000,T,400,5.6,1000
23-20-07.968_RGB_25229_28647.IIQ,880,23:20:07.96824,2073:84007.96824,-127.079908,51.708668,2815.559 m,3.87000,1.37000,80.72000,T,400,5.6,1000
23-20-12.968_RGB_25230_28648.IIQ,881,23:20:12.968053,2073:84012.968054,-127.076735,51.708597,2818.849 m,3.89000,1.38000,81.47000,T,400,5.6,1000
23-20-17.968_RGB_25231_28649.IIQ,882,23:20:17.968869,2073:84017.968869,-127.073592,51.708513,2821.940 m,2.85000,1.25000,81.32000,T,400,5.6,1000
23-20-22.968_RGB_25232_28650.IIQ,883,23:20:22.968689,2073:84022.96869,-127.070388,51.708428,2811.719 m,0.31000,1.62000,81.79000,T,400,5.6,1000
23-20-27.968_RGB_25233_28651.IIQ,884,23:20:27.968504,2073:84027.968504,-127.06704,51.708346,2801.920 m,0.84000,0.77000,82.89000,T,400,5.6,1000
23-20-32.968_RGB_25234_28652.IIQ,885,23:20:32.968324,2073:84032.968324,-127.063623,51.708272,2796.960 m,1.11000,0.21000,83.40000,T,400,5.6,1000
23-20-37.969_RGB_25235_28653.IIQ,886,23:20:37.969144,2073:84037.969144,-127.060179,51.708212,2792.610 m,1.50000,0.96000,83.42000,T,400,5.6,1000
23-20-42.968_RGB_25236_28654.IIQ,887,23:20:42.968966,2073:84042.968966,-127.05674,51.708151,2790.530 m,1.79000,0.87000,83.75000,T,400,5.6,1000
23-20-47.969_RGB_25237_28655.IIQ,888,23:20:47.969782,2073:84047.969783,-127.053302,51.708082,2786.380 m,1.75000,1.29000,83.50000,T,400,5.6,1000
23-20-52.969_RGB_25238_28656.IIQ,889,23:20:52.969003,2073:84052.969003,-127.049872,51.707996,2786.349 m,1.80000,1.31000,84.09000,T,400,5.6,1000
23-20-57.968_RGB_25239_28657.IIQ,890,23:20:57.968418,2073:84057.968419,-127.046466,51.707892,2787.200 m,1.97000,1.19000,83.70000,T,400,5.6,1000
23-21-02.968_RGB_25240_28658.IIQ,891,23:21:02.968567,2073:84062.968567,-127.043085,51.70778,2789.420 m,1.91000,-0.07000,83.53000,T,400,5.6,1000
23-21-07.969_RGB_25241_28659.IIQ,892,23:21:07.969058,2073:84067.969058,-127.039727,51.707695,2791.790 m,1.94000,0.33000,83.27000,T,400,5.6,1000
23-21-12.968_RGB_25242_28660.IIQ,893,23:21:12.968131,2073:84072.968131,-127.036377,51.70763,2794.380 m,1.95000,0.07000,83.06000,T,400,5.6,1000
23-21-17.968_RGB_25243_28661.IIQ,894,23:21:17.968693,2073:84077.968693,-127.033017,51.707581,2797.489 m,1.90000,0.64000,83.26000,T,400,5.6,1000
23-21-22.968_RGB_25244_28662.IIQ,895,23:21:22.968693,2073:84082.968693,-127.029644,51.70754,2802.070 m,1.77000,1.29000,83.18000,T,400,5.6,1000
23-21-27.969_RGB_25245_28663.IIQ,896,23:21:27.969331,2073:84087.969331,-127.026251,51.707489,2808.000 m,1.67000,1.56000,83.53000,T,400,5.6,1000
23-21-32.968_RGB_25246_28664.IIQ,897,23:21:32.968257,2073:84092.968257,-127.022838,51.707417,2814.250 m,1.67000,1.69000,83.43000,T,400,5.6,1000
23-21-37.968_RGB_25247_28665.IIQ,898,23:21:37.968966,2073:84097.968966,-127.019416,51.707317,2824.180 m,1.67000,1.34000,84.13000,T,400,5.6,1000
23-21-42.969_RGB_25248_28666.IIQ,899,23:21:42.969784,2073:84102.969784,-127.015995,51.707186,2836.600 m,1.65000,0.95000,84.12000,T,400,5.6,1000
23-21-47.969_RGB_25249_28667.IIQ,900,23:21:47.969593,2073:84107.969593,-127.012575,51.707046,2847.369 m,-1.00000,0.80000,83.24000,T,400,5.6,1000
23-21-52.969_RGB_25250_28668.IIQ,901,23:21:52.969421,2073:84112.969421,-127.009064,51.706932,2845.449 m,-0.98000,-0.90000,83.16000,T,400,5.6,1000
23-21-57.968_RGB_25251_28669.IIQ,902,23:21:57.968242,2073:84117.968242,-127.00544,51.706876,2843.090 m,-0.72000,0.28000,82.19000,T,400,5.6,1000
23-22-02.969_RGB_25252_28670.IIQ,903,23:22:02.969058,2073:84122.969059,-127.001709,51.706845,2841.120 m,-0.63000,0.86000,82.17000,T,400,5.6,1000
23-22-07.969_RGB_25253_28671.IIQ,904,23:22:07.969712,2073:84127.969712,-126.997879,51.706813,2838.100 m,-0.67000,1.22000,82.28000,T,400,5.6,1000
23-22-12.968_RGB_25254_28672.IIQ,905,23:22:12.968693,2073:84132.968694,-126.993963,51.706758,2834.220 m,-0.79000,0.74000,82.85000,T,400,5.6,1000
23-22-17.969_RGB_25255_28673.IIQ,906,23:22:17.96927,2073:84137.96927,-126.989979,51.706678,2828.980 m,-0.89000,0.85000,83.48000,T,400,5.6,1000
23-22-22.969_RGB_25256_28674.IIQ,907,23:22:22.969331,2073:84142.969331,-126.985966,51.706585,2823.639 m,-0.22000,0.28000,84.29000,T,400,5.6,1000
23-22-27.969_RGB_25257_28675.IIQ,908,23:22:27.969832,2073:84147.969832,-126.981976,51.706499,2821.309 m,0.66000,-0.36000,83.93000,T,400,5.6,1000
23-22-32.967_RGB_25258_28676.IIQ,909,23:22:32.967967,2073:84152.967968,-126.978048,51.706434,2819.950 m,0.81000,-0.19000,83.41000,T,400,5.6,1000
23-22-37.968_RGB_25259_28677.IIQ,910,23:22:37.968789,2073:84157.968789,-126.974176,51.706391,2819.370 m,0.96000,-0.24000,82.47000,T,400,5.6,1000
23-22-42.969_RGB_25260_28678.IIQ,911,23:22:42.969607,2073:84162.969607,-126.970359,51.706361,2819.220 m,1.08000,1.03000,82.51000,T,400,5.6,1000
23-22-47.969_RGB_25261_28679.IIQ,912,23:22:47.969427,2073:84167.969427,-126.966592,51.706324,2817.619 m,1.25000,-0.66000,83.40000,T,400,5.6,1000
23-22-52.969_RGB_25262_28680.IIQ,913,23:22:52.969244,2073:84172.969244,-126.962874,51.7063,2816.079 m,1.36000,0.64000,83.37000,T,400,5.6,1000
23-22-57.969_RGB_25263_28681.IIQ,914,23:22:57.969064,2073:84177.969064,-126.959206,51.706275,2816.909 m,1.46000,0.01000,83.76000,T,400,5.6,1000
23-23-02.968_RGB_25264_28682.IIQ,915,23:23:02.968882,2073:84182.968882,-126.955588,51.706249,2821.950 m,1.36000,1.67000,83.20000,T,400,5.6,1000
23-23-07.978_RGB_25265_28683.IIQ,916,23:23:07.978078,2073:84187.978078,-126.951988,51.706185,2827.700 m,1.59000,1.10000,85.21000,T,400,5.6,1000
23-23-12.969_RGB_25266_28684.IIQ,917,23:23:12.969515,2073:84192.969516,-126.948416,51.706086,2835.980 m,1.44000,0.98000,86.06000,T,400,5.6,1000
23-23-17.969_RGB_25267_28685.IIQ,918,23:23:17.969641,2073:84197.969641,-126.944839,51.705978,2847.880 m,-0.29000,0.92000,84.61000,T,400,5.6,1000
23-23-22.969_RGB_25268_28686.IIQ,919,23:23:22.969154,2073:84202.969154,-126.94121,51.705863,2849.409 m,-0.53000,1.61000,84.71000,T,400,5.6,1000
23-23-27.970_RGB_25269_28687.IIQ,920,23:23:27.970203,2073:84207.970204,-126.937492,51.705719,2847.199 m,-0.49000,-0.45000,85.18000,T,400,5.6,1000
23-23-32.968_RGB_25270_28688.IIQ,921,23:23:32.968982,2073:84212.968983,-126.933709,51.70559,2845.690 m,-0.65000,0.36000,84.23000,T,400,5.6,1000
23-23-37.969_RGB_25271_28689.IIQ,922,23:23:37.969614,2073:84217.969614,-126.929868,51.705459,2842.030 m,-0.81000,0.99000,85.84000,T,400,5.6,1000
23-23-42.969_RGB_25272_28690.IIQ,923,23:23:42.969542,2073:84222.969542,-126.925981,51.70532,2837.400 m,-0.75000,-0.13000,85.42000,T,400,5.6,1000
23-23-47.969_RGB_25273_28691.IIQ,924,23:23:47.969324,2073:84227.969325,-126.922078,51.70524,2834.480 m,-0.60000,-0.94000,84.00000,T,400,5.6,1000
23-23-52.970_RGB_25274_28692.IIQ,925,23:23:52.970115,2073:84232.970115,-126.918178,51.705216,2834.429 m,-0.37000,1.51000,82.63000,T,400,5.6,1000
23-23-57.969_RGB_25275_28693.IIQ,926,23:23:57.969884,2073:84237.969884,-126.914278,51.705168,2834.690 m,-0.38000,1.80000,83.57000,T,400,5.6,1000
23-24-02.969_RGB_25276_28694.IIQ,927,23:24:02.969714,2073:84242.969714,-126.910378,51.705056,2834.000 m,-0.29000,1.37000,84.77000,T,400,5.6,1000
23-24-07.969_RGB_25277_28695.IIQ,928,23:24:07.969521,2073:84247.969521,-126.906486,51.704909,2830.269 m,-0.08000,0.13000,86.55000,T,400,5.6,1000
23-24-12.969_RGB_25278_28696.IIQ,929,23:24:12.969228,2073:84252.969228,-126.902622,51.704779,2827.099 m,0.58000,-0.72000,85.99000,T,400,5.6,1000
23-24-17.970_RGB_25279_28697.IIQ,930,23:24:17.970159,2073:84257.970159,-126.898813,51.704696,2827.430 m,0.82000,-0.48000,85.11000,T,400,5.6,1000
23-24-22.969_RGB_25280_28698.IIQ,931,23:24:22.969981,2073:84262.969982,-126.895065,51.704635,2827.349 m,0.85000,0.75000,85.43000,T,400,5.6,1000
23-24-27.970_RGB_25281_28699.IIQ,932,23:24:27.970797,2073:84267.970797,-126.891362,51.704567,2827.239 m,0.97000,-0.09000,85.08000,T,400,5.6,1000
23-24-32.969_RGB_25282_28700.IIQ,933,23:24:32.969616,2073:84272.969617,-126.8877,51.704522,2827.399 m,1.05000,-4.01000,84.38000,T,400,5.6,1000
23-24-37.970_RGB_25283_28701.IIQ,934,23:24:37.970436,2073:84277.970436,-126.884113,51.704723,2826.899 m,1.49000,-12.91000,76.37000,T,400,5.6,1000
23-24-42.969_RGB_25284_28702.IIQ,935,23:24:42.969914,2073:84282.969914,-126.880754,51.705413,2829.379 m,1.63000,-11.74000,66.36000,T,400,5.6,1000
23-24-47.970_RGB_25285_28703.IIQ,936,23:24:47.970069,2073:84287.970069,-126.877735,51.706558,2832.360 m,1.78000,-13.35000,56.64000,T,400,5.6,1000
23-25-28.729_RGB_25286_28704.IIQ,937,23:25:28.729909,2073:84328.729909,-126.887895,51.724149,2805.699 m,3.06000,-24.78000,288.67001,T,400,5.6,1000
23-25-33.731_RGB_25287_28705.IIQ,938,23:25:33.731408,2073:84333.731409,-126.893642,51.724339,2816.800 m,2.31000,-13.91000,270.95001,T,400,5.6,1000
23-25-38.731_RGB_25288_28706.IIQ,939,23:25:38.731473,2073:84338.731473,-126.899396,51.723982,2814.269 m,-0.54000,-0.84000,268.69000,T,400,5.6,1000
23-25-43.731_RGB_25289_28707.IIQ,940,23:25:43.731251,2073:84343.731251,-126.905246,51.723576,2800.429 m,-0.78000,1.16000,269.14001,T,400,5.6,1000
23-25-48.731_RGB_25290_28708.IIQ,941,23:25:48.731866,2073:84348.731866,-126.911143,51.723182,2798.009 m,0.91000,0.42000,269.13000,T,400,5.6,1000
23-25-53.731_RGB_25291_28709.IIQ,942,23:25:53.731815,2073:84353.731816,-126.917011,51.722788,2793.760 m,1.13000,2.00000,269.20999,T,400,5.6,1000
23-25-58.731_RGB_25292_28710.IIQ,943,23:25:58.731505,2073:84358.731505,-126.922834,51.722443,2788.010 m,2.27000,2.11000,273.00000,T,400,5.6,1000
23-26-03.731_RGB_25293_28711.IIQ,944,23:26:03.731381,2073:84363.731381,-126.928583,51.722193,2787.650 m,0.99000,4.52000,274.91000,T,400,5.6,1000
23-26-08.732_RGB_25294_28712.IIQ,945,23:26:08.732145,2073:84368.732145,-126.934307,51.722097,2783.089 m,-0.63000,5.89000,278.12000,T,400,5.6,1000
23-26-13.730_RGB_25295_28713.IIQ,946,23:26:13.730978,2073:84373.730978,-126.940068,51.722183,2774.009 m,-0.79000,-10.06000,279.03000,T,400,5.6,1000
23-26-18.731_RGB_25296_28714.IIQ,947,23:26:18.731782,2073:84378.731783,-126.945975,51.721971,2768.400 m,0.10000,-8.28000,269.14001,T,400,5.6,1000
23-26-23.731_RGB_25297_28715.IIQ,948,23:26:23.731501,2073:84383.731502,-126.951914,51.721383,2764.200 m,-0.94000,-2.54000,263.84000,T,400,5.6,1000
23-26-28.731_RGB_25298_28716.IIQ,949,23:26:28.731417,2073:84388.731418,-126.957885,51.720639,2753.029 m,-0.03000,-0.16000,262.06000,T,400,5.6,1000
23-26-33.731_RGB_25299_28717.IIQ,950,23:26:33.731237,2073:84393.731238,-126.963847,51.719828,2747.900 m,-0.06000,0.31000,261.63000,T,400,5.6,1000
23-26-38.731_RGB_25300_28718.IIQ,951,23:26:38.731058,2073:84398.731058,-126.969797,51.718988,2732.670 m,-0.61000,-2.44000,260.37000,T,400,5.6,1000
23-26-43.731_RGB_25301_28719.IIQ,952,23:26:43.731625,2073:84403.731626,-126.975784,51.718026,2713.019 m,-2.00000,-3.23000,257.95999,T,400,5.6,1000
23-26-48.731_RGB_25302_28720.IIQ,953,23:26:48.731692,2073:84408.731692,-126.981713,51.716754,2698.549 m,0.04000,-15.13000,247.86000,T,400,5.6,1000
23-26-53.731_RGB_25303_28721.IIQ,954,23:26:53.731509,2073:84413.731509,-126.987206,51.714871,2693.360 m,-0.28000,-16.82000,234.94000,T,400,5.6,1000
23-26-58.731_RGB_25304_28722.IIQ,955,23:26:58.731331,2073:84418.731331,-126.992106,51.712469,2688.130 m,-1.72000,-6.80000,226.00000,T,400,5.6,1000
23-27-03.732_RGB_25305_28723.IIQ,956,23:27:03.732147,2073:84423.732148,-126.99667,51.709791,2679.690 m,-1.30000,-8.55000,221.21001,T,400,5.6,1000
23-27-08.731_RGB_25306_28724.IIQ,957,23:27:08.731969,2073:84428.731969,-127.000896,51.70686,2670.640 m,-1.21000,-5.70000,214.83000,T,400,5.6,1000
23-27-13.731_RGB_25307_28725.IIQ,958,23:27:13.731788,2073:84433.731788,-127.004876,51.703747,2662.789 m,-2.40000,-0.63000,213.36000,T,400,5.6,1000
23-27-18.732_RGB_25308_28726.IIQ,959,23:27:18.732608,2073:84438.732609,-127.008881,51.700576,2651.360 m,-1.29000,11.94000,215.45000,T,400,5.6,1000
23-27-23.731_RGB_25309_28727.IIQ,960,23:27:23.731872,2073:84443.731872,-127.013372,51.697613,2645.299 m,-0.08000,14.61000,222.42000,T,400,5.6,1000
23-27-28.732_RGB_25310_28728.IIQ,961,23:27:28.732243,2073:84448.732243,-127.01859,51.695145,2638.539 m,-0.93000,23.43000,238.14999,T,400,5.6,1000
23-27-33.732_RGB_25311_28729.IIQ,962,23:27:33.732063,2073:84453.732063,-127.02455,51.693477,2633.130 m,-0.23000,16.70000,252.61000,T,400,5.6,1000
23-27-38.731_RGB_25312_28730.IIQ,963,23:27:38.731218,2073:84458.731218,-127.0308,51.692462,2630.599 m,-0.01000,12.80000,260.51001,T,400,5.6,1000
23-27-43.731_RGB_25313_28731.IIQ,964,23:27:43.7317,2073:84463.7317,-127.037154,51.69193,2618.570 m,-1.56000,12.31000,269.72000,T,400,5.6,1000
23-27-48.731_RGB_25314_28732.IIQ,965,23:27:48.73178,2073:84468.73178,-127.043549,51.691832,2593.450 m,-2.03000,8.63000,275.85001,T,400,5.6,1000
23-27-53.732_RGB_25315_28733.IIQ,966,23:27:53.732333,2073:84473.732333,-127.050009,51.692066,2560.949 m,-3.18000,9.64000,281.60001,T,400,5.6,1000
23-27-58.731_RGB_25316_28734.IIQ,967,23:27:58.731341,2073:84478.731342,-127.056511,51.692652,2532.849 m,-3.53000,4.00000,285.98001,T,400,5.6,1000
23-28-03.731_RGB_25317_28735.IIQ,968,23:28:03.731966,2073:84483.731967,-127.063024,51.693487,2510.490 m,-3.21000,7.97000,289.82999,T,400,5.6,1000
23-28-08.731_RGB_25318_28736.IIQ,969,23:28:08.731906,2073:84488.731906,-127.069467,51.69459,2490.840 m,-3.22000,2.21000,293.13000,T,400,5.6,1000
23-28-13.731_RGB_25319_28737.IIQ,970,23:28:13.731608,2073:84493.731609,-127.075882,51.695813,2472.909 m,-3.11000,0.47000,293.26999,T,400,5.6,1000
