Filename,GPS Event,GPS Time,Weeks:Seconds,Line Number,Number in Line,Longitude,Latitude,Altitude,Pitch,Roll,Yaw,Yaw Type,ISO,Aperture,Shutter Speed 1/#
542_RGB_111072.IIQ,542,17:04:33.139739,2120:61473.139739,XXXX,XXXX,-128.214553,51.855213,1110.490 m,2.51000,-0.53000,353.13000,T,640,4.5,1000
543_RGB_111073.IIQ,543,17:04:36.5116,2120:61476.5116,XXXX,XXXX,-128.215119,51.85734,1110.710 m,2.47000,-0.33000,352.23001,T,640,4.5,1000
544_RGB_111074.IIQ,544,17:04:39.911459,2120:61479.911459,XXXX,XXXX,-128.215729,51.859478,1110.759 m,2.41000,0.00000,351.92999,T,640,4.5,1000
545_RGB_111075.IIQ,545,17:04:43.29832,2120:61483.29832,XXXX,XXXX,-128.216333,51.861606,1110.860 m,2.39000,1.82000,352.62000,T,640,4.5,1000
546_RGB_111076.IIQ,546,17:04:46.696179,2120:61486.696179,XXXX,XXXX,-128.216886,51.863743,1111.390 m,2.37000,0.29000,353.48001,T,640,4.5,1000
547_RGB_111077.IIQ,547,17:04:50.095037,2120:61490.095037,XXXX,XXXX,-128.217426,51.865881,1112.069 m,2.31000,-3.58000,352.60999,T,640,4.5,1000
548_RGB_111078.IIQ,548,17:04:53.4819,2120:61493.4819,XXXX,XXXX,-128.218061,51.868003,1112.349 m,2.18000,-1.17000,350.57001,T,640,4.5,1000
549_RGB_111079.IIQ,549,17:04:56.894758,2120:61496.894758,XXXX,XXXX,-128.218788,51.870135,1112.870 m,2.13000,-0.19000,349.38000,T,640,4.5,1000
550_RGB_111080.IIQ,550,17:05:00.266619,2120:61500.266619,XXXX,XXXX,-128.219515,51.872241,1113.539 m,2.13000,1.48000,350.32001,T,640,4.5,1000
551_RGB_111081.IIQ,551,17:05:03.666081,2120:61503.666081,XXXX,XXXX,-128.220203,51.874372,1114.369 m,2.32000,0.61000,350.72000,T,640,4.5,1000
552_RGB_111082.IIQ,552,17:05:07.049929,2120:61507.049929,XXXX,XXXX,-128.220859,51.876494,1115.599 m,2.46000,2.08000,351.53000,T,640,4.5,1000
553_RGB_111083.IIQ,553,17:05:10.435197,2120:61510.435197,XXXX,XXXX,-128.221469,51.878618,1116.740 m,2.46000,0.11000,351.95001,T,640,4.5,1000
554_RGB_111084.IIQ,554,17:05:13.836054,2120:61513.836054,XXXX,XXXX,-128.222062,51.880753,1117.309 m,2.30000,0.27000,352.51001,T,640,4.5,1000
555_RGB_111085.IIQ,555,17:05:17.219915,2120:61517.219915,XXXX,XXXX,-128.222639,51.882879,1116.960 m,2.12000,-0.02000,352.14999,T,640,4.5,1000
556_RGB_111086.IIQ,556,17:05:20.619774,2120:61520.619774,XXXX,XXXX,-128.22326,51.885015,1115.839 m,2.04000,0.77000,351.51001,T,640,4.5,1000
557_RGB_111087.IIQ,557,17:05:24.004633,2120:61524.004633,XXXX,XXXX,-128.223883,51.887146,1115.069 m,2.16000,0.54000,351.73999,T,640,4.5,1000
558_RGB_111088.IIQ,558,17:05:27.375492,2120:61527.375492,XXXX,XXXX,-128.224487,51.88927,1115.149 m,2.35000,0.42000,352.23001,T,640,4.5,1000
559_RGB_111089.IIQ,559,17:05:30.758348,2120:61530.758348,XXXX,XXXX,-128.225072,51.891403,1115.559 m,2.51000,0.76000,352.48999,T,640,4.5,1000
560_RGB_111090.IIQ,560,17:05:34.145697,2120:61534.145697,XXXX,XXXX,-128.225631,51.893537,1116.440 m,2.57000,0.74000,353.03000,T,640,4.5,1000
561_RGB_111091.IIQ,561,17:05:37.560064,2120:61537.560064,XXXX,XXXX,-128.226168,51.895686,1117.250 m,2.56000,-0.06000,353.26001,T,640,4.5,1000
562_RGB_111092.IIQ,562,17:05:40.944926,2120:61540.944926,XXXX,XXXX,-128.226706,51.897812,1117.740 m,2.44000,-0.54000,352.53000,T,640,4.5,1000
563_RGB_111093.IIQ,563,17:05:44.359232,2120:61544.359232,XXXX,XXXX,-128.227285,51.899954,1117.619 m,2.27000,-0.32000,352.23001,T,640,4.5,1000
564_RGB_111094.IIQ,564,17:05:47.76008,2120:61547.76008,XXXX,XXXX,-128.2279,51.902086,1116.589 m,2.06000,-2.87000,351.23999,T,640,4.5,1000
565_RGB_111095.IIQ,565,17:05:51.130926,2120:61551.130926,XXXX,XXXX,-128.228589,51.904199,1115.069 m,1.91000,-1.98000,349.78000,T,640,4.5,1000
566_RGB_111096.IIQ,566,17:05:54.516368,2120:61554.516368,XXXX,XXXX,-128.229341,51.906321,1113.569 m,1.95000,1.50000,349.50000,T,640,4.5,1000
567_RGB_111097.IIQ,567,17:05:57.885235,2120:61557.885235,XXXX,XXXX,-128.230047,51.908443,1112.639 m,1.97000,4.12000,352.01999,T,640,4.5,1000
568_RGB_111098.IIQ,568,17:06:01.239095,2120:61561.239095,XXXX,XXXX,-128.230638,51.91057,1112.480 m,2.35000,0.90000,353.38000,T,640,4.5,1000
569_RGB_111099.IIQ,569,17:06:04.611316,2120:61564.611316,XXXX,XXXX,-128.231196,51.912709,1113.439 m,2.68000,-0.08000,353.10999,T,640,4.5,1000
570_RGB_111100.IIQ,570,17:06:07.966818,2120:61567.966818,XXXX,XXXX,-128.231742,51.91483,1115.209 m,2.86000,0.47000,353.53000,T,640,4.5,1000
571_RGB_111101.IIQ,571,17:06:11.383005,2120:61571.383005,XXXX,XXXX,-128.23229,51.916979,1117.159 m,2.87000,-1.91000,352.94000,T,640,4.5,1000
572_RGB_111102.IIQ,572,17:06:14.784852,2120:61574.784852,XXXX,XXXX,-128.23288,51.919108,1118.530 m,2.66000,-1.76000,351.70999,T,640,4.5,1000
573_RGB_111103.IIQ,573,17:06:18.198699,2120:61578.198699,XXXX,XXXX,-128.233529,51.921235,1118.710 m,2.39000,-1.50000,350.60001,T,640,4.5,1000
574_RGB_111104.IIQ,574,17:06:21.611258,2120:61581.611258,XXXX,XXXX,-128.234221,51.923357,1117.630 m,2.14000,1.24000,350.59000,T,640,4.5,1000
575_RGB_111105.IIQ,575,17:06:25.011115,2120:61585.011115,XXXX,XXXX,-128.234878,51.925479,1115.920 m,2.00000,2.57000,351.60999,T,640,4.5,1000
576_RGB_111106.IIQ,576,17:06:28.408974,2120:61588.408974,XXXX,XXXX,-128.235468,51.927613,1114.100 m,1.99000,1.64000,352.79999,T,640,4.5,1000
577_RGB_111107.IIQ,577,17:06:31.809081,2120:61591.809081,XXXX,XXXX,-128.236008,51.929756,1112.670 m,2.21000,-0.34000,353.29001,T,640,4.5,1000
578_RGB_111108.IIQ,578,17:06:35.191928,2120:61595.191928,XXXX,XXXX,-128.236531,51.931892,1111.880 m,2.41000,0.98000,353.57999,T,640,4.5,1000
579_RGB_111109.IIQ,579,17:06:38.577772,2120:61598.577772,XXXX,XXXX,-128.237038,51.934029,1111.990 m,2.60000,-2.26000,353.39001,T,640,4.5,1000
580_RGB_111110.IIQ,580,17:06:41.980411,2120:61601.980411,XXXX,XXXX,-128.23762,51.936166,1112.370 m,2.79000,-1.30000,351.32999,T,640,4.5,1000
581_RGB_111111.IIQ,581,17:06:45.38127,2120:61605.38127,XXXX,XXXX,-128.238276,51.938287,1113.539 m,2.88000,-0.81000,351.09000,T,640,4.5,1000
582_RGB_111112.IIQ,582,17:06:48.794129,2120:61608.794129,XXXX,XXXX,-128.238947,51.940408,1114.650 m,2.61000,0.74000,351.38000,T,640,4.5,1000
583_RGB_111113.IIQ,583,17:06:52.221982,2120:61612.221982,XXXX,XXXX,-128.239598,51.942538,1114.620 m,2.37000,-0.15000,351.73001,T,640,4.5,1000
584_RGB_111114.IIQ,584,17:06:55.633999,2120:61615.633999,XXXX,XXXX,-128.240235,51.944661,1113.750 m,2.09000,0.58000,351.76001,T,640,4.5,1000
585_RGB_111115.IIQ,585,17:06:59.049698,2120:61619.049698,XXXX,XXXX,-128.240855,51.946796,1111.950 m,1.89000,1.59000,352.23001,T,640,4.5,1000
586_RGB_111116.IIQ,586,17:07:02.445562,2120:61622.445562,XXXX,XXXX,-128.241428,51.948932,1109.410 m,1.85000,-0.34000,352.95999,T,640,4.5,1000
587_RGB_111117.IIQ,587,17:07:05.816539,2120:61625.816539,XXXX,XXXX,-128.242003,51.951061,1107.279 m,1.92000,0.69000,352.32999,T,640,4.5,1000
588_RGB_111118.IIQ,588,17:07:09.188278,2120:61629.188278,XXXX,XXXX,-128.242586,51.953196,1105.630 m,2.14000,-0.67000,351.92001,T,640,4.5,1000
589_RGB_111119.IIQ,589,17:07:12.544138,2120:61632.544138,XXXX,XXXX,-128.243192,51.955321,1105.069 m,2.51000,0.26000,351.67001,T,640,4.5,1000
590_RGB_111120.IIQ,590,17:07:15.929082,2120:61635.929082,XXXX,XXXX,-128.243796,51.95746,1106.049 m,2.81000,-0.52000,351.85001,T,640,4.5,1000
591_RGB_111121.IIQ,591,17:07:19.300932,2120:61639.300932,XXXX,XXXX,-128.244406,51.959581,1107.849 m,2.99000,-0.04000,351.29001,T,640,4.5,1000
592_RGB_111122.IIQ,592,17:07:22.701779,2120:61642.701779,XXXX,XXXX,-128.245068,51.961704,1109.579 m,2.95000,-1.54000,350.42001,T,640,4.5,1000
593_RGB_111123.IIQ,593,17:07:26.132623,2120:61646.132623,XXXX,XXXX,-128.245796,51.963831,1111.160 m,2.80000,0.48000,349.57999,T,640,4.5,1000
594_RGB_111124.IIQ,594,17:07:29.546475,2120:61649.546475,XXXX,XXXX,-128.246526,51.96594,1112.779 m,2.68000,2.20000,350.31000,T,640,4.5,1000
595_RGB_111125.IIQ,595,17:07:32.987322,2120:61652.987322,XXXX,XXXX,-128.247196,51.968068,1113.490 m,2.50000,5.26000,352.48001,T,640,4.5,1000
596_RGB_111126.IIQ,596,17:07:36.431147,2120:61656.431147,XXXX,XXXX,-128.247734,51.970209,1112.650 m,2.22000,2.89000,354.47000,T,640,4.5,1000
597_RGB_111127.IIQ,597,17:07:39.857023,2120:61659.857023,XXXX,XXXX,-128.248207,51.972349,1110.899 m,2.08000,-2.42000,353.76999,T,640,4.5,1000
598_RGB_111128.IIQ,598,17:07:43.285875,2120:61663.285875,XXXX,XXXX,-128.248754,51.974492,1108.740 m,1.97000,-1.72000,352.47000,T,640,4.5,1000
599_RGB_111129.IIQ,599,17:07:46.683732,2120:61666.683732,XXXX,XXXX,-128.249363,51.976618,1106.779 m,2.11000,-0.22000,351.48001,T,640,4.5,1000
600_RGB_111130.IIQ,600,17:07:50.083587,2120:61670.083587,XXXX,XXXX,-128.250018,51.978745,1105.639 m,2.33000,-0.81000,351.09000,T,640,4.5,1000
601_RGB_111131.IIQ,601,17:07:53.482442,2120:61673.482442,XXXX,XXXX,-128.250697,51.98087,1105.740 m,2.60000,-0.77000,350.73001,T,640,4.5,1000
602_RGB_111132.IIQ,602,17:10:02.489551,2120:61802.489551,XXXX,XXXX,-128.260646,51.981726,1114.559 m,2.87000,0.55000,168.77000,T,640,4.5,1000
603_RGB_111133.IIQ,603,17:10:05.862966,2120:61805.862966,XXXX,XXXX,-128.260036,51.979604,1117.069 m,3.70000,-1.43000,168.88000,T,640,4.5,1000
604_RGB_111134.IIQ,604,17:10:09.278244,2120:61809.278244,XXXX,XXXX,-128.259378,51.977479,1122.529 m,4.03000,-0.03000,167.45000,T,640,4.5,1000
605_RGB_111135.IIQ,605,17:10:12.724683,2120:61812.724683,XXXX,XXXX,-128.258668,51.975365,1128.349 m,3.92000,-0.11000,166.85001,T,640,4.5,1000
606_RGB_111136.IIQ,606,17:10:16.211931,2120:61816.211931,XXXX,XXXX,-128.257954,51.973243,1132.829 m,3.38000,1.84000,167.72000,T,640,4.5,1000
607_RGB_111137.IIQ,607,17:10:19.709771,2120:61819.709771,XXXX,XXXX,-128.257296,51.971113,1134.160 m,2.73000,3.11000,168.83000,T,640,4.5,1000
608_RGB_111138.IIQ,608,17:10:23.179257,2120:61823.179257,XXXX,XXXX,-128.256711,51.968987,1132.710 m,1.98000,0.52000,169.64000,T,640,4.5,1000
609_RGB_111139.IIQ,609,17:10:26.635112,2120:61826.635112,XXXX,XXXX,-128.256148,51.966849,1128.089 m,0.90000,-0.96000,169.86000,T,640,4.5,1000
610_RGB_111140.IIQ,610,17:10:30.043973,2120:61830.043973,XXXX,XXXX,-128.255567,51.964712,1120.269 m,0.50000,-2.80000,168.88000,T,640,4.5,1000
611_RGB_111141.IIQ,611,17:10:33.411836,2120:61833.411836,XXXX,XXXX,-128.254908,51.962578,1111.529 m,0.64000,-1.45000,167.33000,T,640,4.5,1000
612_RGB_111142.IIQ,612,17:10:36.708002,2120:61836.708002,XXXX,XXXX,-128.254201,51.96047,1104.000 m,1.00000,3.10000,167.77000,T,640,4.5,1000
613_RGB_111143.IIQ,613,17:10:40.005849,2120:61840.005849,XXXX,XXXX,-128.253546,51.958336,1099.009 m,1.66000,0.03000,169.12000,T,640,4.5,1000
614_RGB_111144.IIQ,614,17:10:43.275704,2120:61843.275704,XXXX,XXXX,-128.25293,51.956211,1097.970 m,2.88000,-0.79000,169.44000,T,640,4.5,1000
615_RGB_111145.IIQ,615,17:10:46.579291,2120:61846.579291,XXXX,XXXX,-128.252317,51.954078,1102.329 m,4.08000,0.43000,169.39999,T,640,4.5,1000
616_RGB_111146.IIQ,616,17:10:49.925156,2120:61849.925156,XXXX,XXXX,-128.251722,51.951947,1109.940 m,4.41000,-0.41000,170.03000,T,640,4.5,1000
617_RGB_111147.IIQ,617,17:10:53.316246,2120:61853.316246,XXXX,XXXX,-128.251127,51.949821,1117.829 m,4.41000,-1.86000,168.92000,T,640,4.5,1000
618_RGB_111148.IIQ,618,17:10:56.772871,2120:61856.772871,XXXX,XXXX,-128.250501,51.947688,1124.319 m,3.84000,2.67000,169.69000,T,640,4.5,1000
619_RGB_111149.IIQ,619,17:11:00.243932,2120:61860.243932,XXXX,XXXX,-128.24993,51.945557,1127.840 m,3.16000,-0.29000,169.85001,T,640,4.5,1000
620_RGB_111150.IIQ,620,17:11:03.715776,2120:61863.715776,XXXX,XXXX,-128.249367,51.943429,1128.029 m,2.36000,0.05000,169.78000,T,640,4.5,1000
621_RGB_111151.IIQ,621,17:11:07.199619,2120:61867.199619,XXXX,XXXX,-128.248804,51.941284,1125.309 m,1.65000,-0.80000,169.67000,T,640,4.5,1000
622_RGB_111152.IIQ,622,17:11:10.626466,2120:61870.626466,XXXX,XXXX,-128.248228,51.939158,1120.650 m,1.23000,-1.73000,168.95000,T,640,4.5,1000
623_RGB_111153.IIQ,623,17:11:14.038313,2120:61874.038313,XXXX,XXXX,-128.247592,51.937023,1115.029 m,1.13000,-1.47000,167.91000,T,640,4.5,1000
624_RGB_111154.IIQ,624,17:11:17.393159,2120:61877.393159,XXXX,XXXX,-128.246904,51.934909,1109.789 m,1.32000,1.14000,167.66000,T,640,4.5,1000
625_RGB_111155.IIQ,625,17:11:20.748011,2120:61880.748011,XXXX,XXXX,-128.246237,51.932774,1106.000 m,1.65000,2.76000,169.02000,T,640,4.5,1000
626_RGB_111156.IIQ,626,17:11:24.072738,2120:61884.072738,XXXX,XXXX,-128.245632,51.930641,1104.310 m,2.32000,-0.13000,169.33000,T,640,4.5,1000
627_RGB_111157.IIQ,627,17:11:27.389601,2120:61887.389601,XXXX,XXXX,-128.245,51.928519,1105.890 m,3.47000,0.61000,168.47000,T,640,4.5,1000
628_RGB_111158.IIQ,628,17:11:30.74756,2120:61890.74756,XXXX,XXXX,-128.244365,51.92639,1111.720 m,3.99000,1.35000,169.17999,T,640,4.5,1000
629_RGB_111159.IIQ,629,17:11:34.133407,2120:61894.133407,XXXX,XXXX,-128.243769,51.924264,1117.720 m,3.80000,0.60000,169.80000,T,640,4.5,1000
630_RGB_111160.IIQ,630,17:11:37.551174,2120:61897.551174,XXXX,XXXX,-128.243195,51.922134,1121.830 m,3.16000,-0.63000,169.92000,T,640,4.5,1000
631_RGB_111161.IIQ,631,17:11:40.992032,2120:61900.992032,XXXX,XXXX,-128.242607,51.919999,1122.750 m,2.50000,-0.39000,169.39999,T,640,4.5,1000
632_RGB_111162.IIQ,632,17:11:44.421947,2120:61904.421947,XXXX,XXXX,-128.241983,51.91787,1121.410 m,1.98000,-0.59000,168.56000,T,640,4.5,1000
633_RGB_111163.IIQ,633,17:11:47.846795,2120:61907.846795,XXXX,XXXX,-128.241339,51.915735,1118.929 m,1.86000,1.00000,169.22000,T,640,4.5,1000
634_RGB_111164.IIQ,634,17:11:51.231645,2120:61911.231645,XXXX,XXXX,-128.240732,51.913609,1117.269 m,2.28000,0.77000,169.24001,T,640,4.5,1000
635_RGB_111165.IIQ,635,17:11:54.599498,2120:61914.599498,XXXX,XXXX,-128.240152,51.911486,1117.199 m,2.74000,1.08000,169.69000,T,640,4.5,1000
636_RGB_111166.IIQ,636,17:11:58.001331,2120:61918.001331,XXXX,XXXX,-128.2396,51.90934,1118.659 m,2.94000,-0.02000,170.17999,T,640,4.5,1000
637_RGB_111167.IIQ,637,17:12:01.387193,2120:61921.387193,XXXX,XXXX,-128.239058,51.907209,1120.329 m,2.93000,-1.84000,169.63000,T,640,4.5,1000
638_RGB_111168.IIQ,638,17:12:04.804064,2120:61924.804064,XXXX,XXXX,-128.238463,51.905069,1121.429 m,2.75000,-0.36000,168.62000,T,640,4.5,1000
639_RGB_111169.IIQ,639,17:12:08.202921,2120:61928.202921,XXXX,XXXX,-128.237832,51.902948,1121.879 m,2.50000,0.07000,168.53000,T,640,4.5,1000
640_RGB_111170.IIQ,640,17:12:11.601777,2120:61931.601777,XXXX,XXXX,-128.237205,51.900822,1121.379 m,2.13000,1.20000,168.89000,T,640,4.5,1000
641_RGB_111171.IIQ,641,17:12:14.996636,2120:61934.996636,XXXX,XXXX,-128.236614,51.898688,1119.809 m,1.81000,1.65000,169.85001,T,640,4.5,1000
642_RGB_111172.IIQ,642,17:12:18.367497,2120:61938.367497,XXXX,XXXX,-128.236061,51.896552,1117.659 m,1.79000,-1.90000,169.92000,T,640,4.5,1000
643_RGB_111173.IIQ,643,17:12:21.724355,2120:61941.724355,XXXX,XXXX,-128.235464,51.89442,1115.679 m,1.84000,-1.91000,168.45000,T,640,4.5,1000
644_RGB_111174.IIQ,644,17:12:25.082219,2120:61945.082219,XXXX,XXXX,-128.234815,51.892284,1114.369 m,2.02000,0.27000,168.28999,T,640,4.5,1000
645_RGB_111175.IIQ,645,17:12:28.394081,2120:61948.394081,XXXX,XXXX,-128.234179,51.890172,1114.000 m,2.28000,0.57000,168.70000,T,640,4.5,1000
646_RGB_111176.IIQ,646,17:12:31.736943,2120:61951.736943,XXXX,XXXX,-128.233555,51.888037,1114.579 m,2.58000,0.08000,168.97000,T,640,4.5,1000
647_RGB_111177.IIQ,647,17:12:35.063804,2120:61955.063804,XXXX,XXXX,-128.232941,51.885915,1115.990 m,2.87000,-0.52000,168.96001,T,640,4.5,1000
648_RGB_111178.IIQ,648,17:12:38.436668,2120:61958.436668,XXXX,XXXX,-128.232286,51.883775,1117.690 m,2.98000,-1.10000,167.66000,T,640,4.5,1000
649_RGB_111179.IIQ,649,17:12:41.794527,2120:61961.794527,XXXX,XXXX,-128.231578,51.881661,1119.339 m,3.06000,1.31000,167.45000,T,640,4.5,1000
650_RGB_111180.IIQ,650,17:12:45.181388,2120:61965.181388,XXXX,XXXX,-128.230893,51.879534,1121.750 m,3.14000,0.94000,168.27000,T,640,4.5,1000
651_RGB_111181.IIQ,651,17:12:48.566248,2120:61968.566248,XXXX,XXXX,-128.230249,51.877413,1123.940 m,3.15000,1.89000,168.84000,T,640,4.5,1000
652_RGB_111182.IIQ,652,17:12:51.966104,2120:61971.966104,XXXX,XXXX,-128.229641,51.875287,1124.970 m,2.63000,-0.32000,169.08000,T,640,4.5,1000
653_RGB_111183.IIQ,653,17:12:55.381963,2120:61975.381963,XXXX,XXXX,-128.229008,51.873153,1123.279 m,1.92000,0.19000,168.66000,T,640,4.5,1000
654_RGB_111184.IIQ,654,17:12:58.76282,2120:61978.76282,XXXX,XXXX,-128.228378,51.871029,1119.190 m,1.25000,0.83000,169.46001,T,640,4.5,1000
655_RGB_111185.IIQ,655,17:13:02.132679,2120:61982.132679,XXXX,XXXX,-128.227773,51.868891,1112.829 m,0.95000,0.25000,169.64999,T,640,4.5,1000
656_RGB_111186.IIQ,656,17:13:05.443541,2120:61985.443541,XXXX,XXXX,-128.227188,51.866766,1106.789 m,1.14000,1.44000,170.00999,T,640,4.5,1000
657_RGB_111187.IIQ,657,17:13:08.741403,2120:61988.741403,XXXX,XXXX,-128.22664,51.864628,1102.440 m,1.69000,1.17000,171.02000,T,640,4.5,1000
658_RGB_111188.IIQ,658,17:13:12.027961,2120:61992.027961,XXXX,XXXX,-128.226122,51.862488,1101.150 m,2.51000,-1.98000,170.75999,T,640,4.5,1000
659_RGB_111189.IIQ,659,17:13:15.327129,2120:61995.327129,XXXX,XXXX,-128.225579,51.860349,1103.269 m,3.27000,0.04000,170.12000,T,640,4.5,1000
660_RGB_111190.IIQ,660,17:13:18.65599,2120:61998.65599,XXXX,XXXX,-128.225021,51.85821,1108.039 m,3.83000,-3.89000,169.42999,T,640,4.5,1000
661_RGB_111191.IIQ,661,17:13:22.002513,2120:62002.002513,XXXX,XXXX,-128.224398,51.856091,1113.789 m,3.51000,-0.50000,168.20000,T,640,4.5,1000
662_RGB_111192.IIQ,662,17:13:25.390713,2120:62005.390713,XXXX,XXXX,-128.223735,51.853968,1117.870 m,2.81000,0.37000,168.20000,T,640,4.5,1000
663_RGB_111193.IIQ,663,17:13:28.80357,2120:62008.80357,XXXX,XXXX,-128.223078,51.851832,1118.890 m,2.04000,0.45000,168.47000,T,640,4.5,1000
664_RGB_111194.IIQ,664,17:13:32.174051,2120:62012.174051,XXXX,XXXX,-128.222444,51.849713,1116.950 m,1.44000,-0.25000,168.67999,T,640,4.5,1000
665_RGB_111195.IIQ,665,17:13:35.541294,2120:62015.541294,XXXX,XXXX,-128.221808,51.847579,1113.019 m,1.09000,0.72000,168.71001,T,640,4.5,1000
666_RGB_111196.IIQ,666,17:13:38.865152,2120:62018.865152,XXXX,XXXX,-128.221193,51.845451,1108.340 m,1.04000,0.57000,169.46001,T,640,4.5,1000
667_RGB_111197.IIQ,667,17:13:42.150018,2120:62022.150018,XXXX,XXXX,-128.220598,51.843328,1104.120 m,1.39000,-0.98000,169.37000,T,640,4.5,1000
668_RGB_111198.IIQ,668,17:13:45.447881,2120:62025.447881,XXXX,XXXX,-128.219979,51.841188,1101.420 m,1.93000,-0.31000,168.71001,T,640,4.5,1000
669_RGB_111199.IIQ,669,17:13:48.720745,2120:62028.720745,XXXX,XXXX,-128.219336,51.839064,1101.440 m,2.57000,0.07000,168.67999,T,640,4.5,1000
670_RGB_111200.IIQ,670,17:13:52.007608,2120:62032.007608,XXXX,XXXX,-128.218692,51.83694,1104.170 m,3.12000,-0.68000,168.69000,T,640,4.5,1000
671_RGB_111201.IIQ,671,17:13:55.322999,2120:62035.322999,XXXX,XXXX,-128.218044,51.834814,1108.520 m,3.38000,1.57000,169.00999,T,640,4.5,1000
672_RGB_111202.IIQ,672,17:13:58.650845,2120:62038.650845,XXXX,XXXX,-128.217436,51.832693,1113.250 m,3.32000,0.75000,169.64999,T,640,4.5,1000
673_RGB_111203.IIQ,673,17:14:02.025193,2120:62042.025193,XXXX,XXXX,-128.216847,51.830555,1117.109 m,2.94000,-0.97000,169.88000,T,640,4.5,1000
674_RGB_111204.IIQ,674,17:14:05.411051,2120:62045.411051,XXXX,XXXX,-128.216239,51.82842,1119.019 m,2.55000,-1.98000,169.28999,T,640,4.5,1000
675_RGB_111205.IIQ,675,17:14:08.795908,2120:62048.795908,XXXX,XXXX,-128.21559,51.826292,1118.869 m,2.06000,1.14000,168.67000,T,640,4.5,1000
676_RGB_111206.IIQ,676,17:14:12.163767,2120:62052.163767,XXXX,XXXX,-128.214955,51.824166,1116.969 m,1.57000,1.17000,169.60001,T,640,4.5,1000
677_RGB_111207.IIQ,677,17:14:15.521086,2120:62055.521086,XXXX,XXXX,-128.214353,51.822029,1113.429 m,1.06000,-0.58000,169.81000,T,640,4.5,1000
678_RGB_111208.IIQ,678,17:14:18.831939,2120:62058.831939,XXXX,XXXX,-128.213743,51.819905,1108.970 m,1.35000,-0.04000,169.32001,T,640,4.5,1000
679_RGB_111209.IIQ,679,17:14:22.13079,2120:62062.13079,XXXX,XXXX,-128.213099,51.817779,1106.329 m,2.02000,0.88000,169.24001,T,640,4.5,1000
680_RGB_111210.IIQ,680,17:14:25.430216,2120:62065.430216,XXXX,XXXX,-128.212473,51.815649,1107.109 m,2.89000,0.64000,169.87000,T,640,4.5,1000
681_RGB_111211.IIQ,681,17:14:28.732081,2120:62068.732081,XXXX,XXXX,-128.211868,51.813527,1110.750 m,3.50000,-0.05000,169.64000,T,640,4.5,1000
682_RGB_111212.IIQ,682,17:14:32.089941,2120:62072.089941,XXXX,XXXX,-128.211235,51.811392,1115.279 m,3.31000,0.42000,169.46001,T,640,4.5,1000
683_RGB_111213.IIQ,683,17:14:35.4478,2120:62075.4478,XXXX,XXXX,-128.210623,51.80927,1118.649 m,2.83000,1.74000,170.19000,T,640,4.5,1000
684_RGB_111214.IIQ,684,17:14:38.820039,2120:62078.820039,XXXX,XXXX,-128.210054,51.80714,1119.799 m,2.39000,-0.14000,170.80000,T,640,4.5,1000
685_RGB_111215.IIQ,685,17:14:42.202887,2120:62082.202887,XXXX,XXXX,-128.209498,51.805001,1119.349 m,2.25000,1.12000,171.03000,T,640,4.5,1000
686_RGB_111216.IIQ,686,17:14:45.572734,2120:62085.572734,XXXX,XXXX,-128.208966,51.802863,1118.629 m,2.34000,-0.07000,171.14999,T,640,4.5,1000
687_RGB_111217.IIQ,687,17:14:48.95924,2120:62088.95924,XXXX,XXXX,-128.208401,51.800716,1118.750 m,2.83000,-0.70000,170.05000,T,640,4.5,1000
688_RGB_111218.IIQ,688,17:14:52.318098,2120:62092.318098,XXXX,XXXX,-128.207809,51.798593,1120.710 m,3.29000,0.12000,169.77000,T,640,4.5,1000
689_RGB_111219.IIQ,689,17:14:55.704956,2120:62095.704956,XXXX,XXXX,-128.207218,51.796464,1124.240 m,3.58000,-0.80000,169.97000,T,640,4.5,1000
690_RGB_111220.IIQ,690,17:14:59.119813,2120:62099.119813,XXXX,XXXX,-128.206611,51.794333,1128.309 m,3.66000,-0.88000,169.52000,T,640,4.5,1000
691_RGB_111221.IIQ,691,17:15:02.548967,2120:62102.548967,XXXX,XXXX,-128.205982,51.79221,1132.450 m,3.40000,-0.25000,169.24001,T,640,4.5,1000
692_RGB_111222.IIQ,692,17:15:06.019811,2120:62106.019811,XXXX,XXXX,-128.205345,51.79007,1135.299 m,2.92000,0.70000,169.42999,T,640,4.5,1000
693_RGB_111223.IIQ,693,17:15:09.462388,2120:62109.462388,XXXX,XXXX,-128.204736,51.787945,1135.940 m,2.45000,1.00000,169.86000,T,640,4.5,1000
694_RGB_111224.IIQ,694,17:15:12.891248,2120:62112.891248,XXXX,XXXX,-128.204158,51.785817,1134.740 m,2.06000,0.23000,170.30000,T,640,4.5,1000
695_RGB_111225.IIQ,695,17:15:16.31711,2120:62116.31711,XXXX,XXXX,-128.203586,51.783678,1132.759 m,1.96000,-0.79000,170.08000,T,640,4.5,1000
696_RGB_111226.IIQ,696,17:15:19.71497,2120:62119.71497,XXXX,XXXX,-128.202989,51.781547,1130.500 m,2.07000,-1.98000,169.62000,T,640,4.5,1000
697_RGB_111227.IIQ,697,17:17:42.616063,2120:62262.616063,XXXX,XXXX,-128.213744,51.787195,1109.609 m,0.73000,4.21000,354.23999,T,640,4.5,1000
698_RGB_111228.IIQ,698,17:17:45.941923,2120:62265.941923,XXXX,XXXX,-128.214148,51.789332,1104.119 m,1.44000,2.24000,355.81000,T,640,4.5,1000
