CIR_Filename,Easting,Northing,Altitude,Omega,Phi,Kappa
844_RGB_111374_rgbi.tif,551983.722,5746024.804,1146.657,-2.51915,2.17750,102.76704
845_RGB_111375_rgbi.tif,552034.265,5745789.171,1142.580,-0.85207,-0.09939,103.18309
846_RGB_111376_rgbi.tif,552084.865,5745553.485,1134.566,0.01649,-0.57222,102.61102
847_RGB_111377_rgbi.tif,552133.637,5745317.647,1125.166,0.20074,-1.95999,102.43193
848_RGB_111378_rgbi.tif,552179.794,5745080.628,1117.913,-0.55202,-2.35395,101.43020
849_RGB_111379_rgbi.tif,552222.000,5744844.391,1114.636,-2.14927,0.27740,100.89197
850_RGB_111380_rgbi.tif,552264.648,5744606.945,1116.133,-3.35228,0.10110,101.24710
851_RGB_111381_rgbi.tif,552308.371,5744371.145,1121.639,-4.01163,0.22070,101.53776
852_RGB_111382_rgbi.tif,552353.628,5744134.394,1128.696,-4.02388,-0.21028,101.87442
853_RGB_111383_rgbi.tif,552399.474,5743898.877,1135.002,-3.45773,-1.51885,102.00600
854_RGB_111384_rgbi.tif,552443.347,5743662.424,1139.113,-2.99344,-1.46285,100.88605
855_RGB_111385_rgbi.tif,552483.892,5743426.106,1140.657,-2.31793,-1.24212,100.51476
856_RGB_111386_rgbi.tif,552523.324,5743188.349,1139.408,-2.20571,1.55221,101.04030
857_RGB_111387_rgbi.tif,552565.027,5742950.478,1135.778,-1.35845,-0.28801,101.32851
858_RGB_111388_rgbi.tif,552606.229,5742714.845,1131.190,-1.12659,-0.96971,100.77782
859_RGB_111389_rgbi.tif,552646.901,5742476.038,1127.155,-1.56630,-0.00103,100.84021
860_RGB_111390_rgbi.tif,552688.589,5742239.009,1124.837,-2.42335,1.34492,101.47756
861_RGB_111391_rgbi.tif,552732.870,5742003.146,1125.089,-2.73770,-0.11066,101.87911
862_RGB_111392_rgbi.tif,552777.846,5741766.595,1127.395,-2.97350,-1.50960,101.53629
863_RGB_111393_rgbi.tif,552822.654,5741530.259,1130.831,-3.45744,0.66094,102.09143
864_RGB_111394_rgbi.tif,552869.222,5741294.146,1133.317,-3.03520,0.28822,102.01694
865_RGB_111395_rgbi.tif,552917.070,5741058.896,1134.143,-2.59998,0.14170,102.93797
866_RGB_111396_rgbi.tif,552966.416,5740823.161,1133.365,-2.03600,-0.72201,102.61358
867_RGB_111397_rgbi.tif,553015.271,5740587.735,1131.328,-1.97749,0.18413,102.76824
868_RGB_111398_rgbi.tif,553064.700,5740351.702,1128.514,-1.03678,-2.97105,102.56972
869_RGB_111399_rgbi.tif,553111.458,5740115.499,1125.391,-1.54219,-0.71192,101.94566
870_RGB_111400_rgbi.tif,553156.783,5739878.882,1122.745,-1.54723,-1.61833,101.44626
871_RGB_111401_rgbi.tif,553199.591,5739642.191,1121.161,-1.87655,-1.73097,100.64523
872_RGB_111402_rgbi.tif,553240.586,5739404.895,1120.901,-2.76078,0.88178,100.94606
873_RGB_111403_rgbi.tif,553282.822,5739168.412,1122.090,-2.66585,-1.17907,101.03981
874_RGB_111404_rgbi.tif,553324.547,5738931.623,1124.440,-3.21278,0.67589,100.84082
875_RGB_111405_rgbi.tif,553367.190,5738695.345,1126.824,-2.69676,-1.33217,101.04929
876_RGB_111406_rgbi.tif,553409.016,5738457.860,1128.610,-2.98294,1.01208,100.70245
877_RGB_111407_rgbi.tif,553451.691,5738222.041,1129.258,-2.63361,0.44505,101.14715
878_RGB_111408_rgbi.tif,553496.328,5737985.306,1128.938,-2.37555,0.42748,101.70776
879_RGB_111409_rgbi.tif,553542.090,5737748.623,1128.132,-1.79144,-1.65034,101.45030
880_RGB_111410_rgbi.tif,553585.274,5737512.022,1126.982,-1.64749,-2.15533,100.62210
881_RGB_111411_rgbi.tif,552972.423,5737423.148,1121.803,3.07506,-0.14627,-80.58356
882_RGB_111412_rgbi.tif,552925.142,5737658.414,1124.865,3.27272,0.46892,-80.64449
883_RGB_111413_rgbi.tif,552877.605,5737894.901,1128.539,3.44560,-0.21821,-80.44941
884_RGB_111414_rgbi.tif,552829.285,5738129.760,1131.755,3.27414,-0.11109,-80.27969
885_RGB_111415_rgbi.tif,552780.778,5738365.199,1133.992,2.64594,2.00774,-80.66302
886_RGB_111416_rgbi.tif,552734.620,5738601.609,1135.139,2.72820,0.03412,-81.22111
887_RGB_111417_rgbi.tif,552688.573,5738837.916,1135.077,2.51042,0.65958,-80.94834
888_RGB_111418_rgbi.tif,552642.743,5739074.474,1134.701,2.60112,0.53011,-81.34920
889_RGB_111419_rgbi.tif,552598.112,5739310.922,1134.780,2.70254,0.54647,-81.72672
890_RGB_111420_rgbi.tif,552554.270,5739546.591,1135.589,2.88746,0.52004,-81.91141
891_RGB_111421_rgbi.tif,552510.476,5739783.690,1136.928,3.05091,-0.51102,-81.74365
892_RGB_111422_rgbi.tif,552465.801,5740019.370,1137.967,2.65815,1.25533,-81.52895
893_RGB_111423_rgbi.tif,552422.372,5740257.077,1138.437,2.41149,1.17925,-82.10065
894_RGB_111424_rgbi.tif,552380.902,5740493.748,1137.758,2.45170,-1.19320,-82.08071
895_RGB_111425_rgbi.tif,552337.800,5740730.849,1136.456,2.08911,0.43917,-81.83689
896_RGB_111426_rgbi.tif,552294.696,5740967.131,1135.027,2.16398,-0.16619,-81.84721
897_RGB_111427_rgbi.tif,552250.835,5741204.228,1133.875,2.44488,-0.56739,-81.44683
898_RGB_111428_rgbi.tif,552205.946,5741439.616,1133.633,2.70713,-0.36198,-81.27530
899_RGB_111429_rgbi.tif,552159.260,5741675.658,1134.634,3.07274,-0.79704,-80.96178
900_RGB_111430_rgbi.tif,552111.067,5741912.745,1136.498,3.18777,-0.30428,-81.24716
901_RGB_111431_rgbi.tif,552062.777,5742147.644,1138.589,3.00580,0.74640,-80.96875
902_RGB_111432_rgbi.tif,552015.085,5742382.932,1140.599,2.72973,2.08672,-81.44752
903_RGB_111433_rgbi.tif,551970.441,5742619.976,1142.202,2.52105,2.76397,-82.64321
904_RGB_111434_rgbi.tif,551930.868,5742856.931,1143.210,2.47650,1.58701,-83.96227
905_RGB_111435_rgbi.tif,551893.078,5743094.569,1142.578,2.09300,-2.26951,-83.25271
906_RGB_111436_rgbi.tif,551851.176,5743332.031,1138.074,0.87044,0.01058,-82.25226
907_RGB_111437_rgbi.tif,551807.537,5743568.233,1131.498,1.04472,-0.52973,-82.06700
908_RGB_111438_rgbi.tif,551763.475,5743804.911,1126.488,1.38711,2.06016,-82.34617
909_RGB_111439_rgbi.tif,551721.260,5744042.042,1125.988,3.55035,-1.67370,-82.03073
910_RGB_111440_rgbi.tif,551675.792,5744279.038,1130.206,3.42735,-0.66344,-81.04352
911_RGB_111441_rgbi.tif,551629.360,5744514.121,1132.665,2.23098,1.34236,-81.66977
912_RGB_111442_rgbi.tif,551585.247,5744750.355,1131.231,1.59592,-0.47130,-82.06090
913_RGB_111443_rgbi.tif,551540.317,5744987.017,1127.278,1.55862,-1.87398,-81.00324
914_RGB_111444_rgbi.tif,551492.366,5745222.742,1123.117,1.37940,0.09629,-80.66489
915_RGB_111445_rgbi.tif,551443.435,5745458.990,1120.012,2.16469,-2.67769,-80.22630
916_RGB_111446_rgbi.tif,551392.556,5745694.659,1117.720,1.70251,0.94705,-80.41489
917_RGB_111447_rgbi.tif,551343.147,5745929.921,1116.190,2.05993,1.40742,-80.51734
918_RGB_111448_rgbi.tif,551295.705,5746166.045,1116.659,2.95484,1.42916,-81.21730
919_RGB_111449_rgbi.tif,551250.940,5746400.793,1121.361,4.00228,1.07633,-81.86429
920_RGB_111450_rgbi.tif,551207.474,5746638.493,1128.378,3.96321,0.14724,-82.15292
921_RGB_111451_rgbi.tif,551164.414,5746874.630,1133.068,3.30710,0.22538,-81.78406
922_RGB_111452_rgbi.tif,551120.320,5747112.300,1134.042,2.88161,-0.37236,-81.31440
923_RGB_111453_rgbi.tif,551075.948,5747347.801,1134.224,2.81849,-0.45715,-81.83523
924_RGB_111454_rgbi.tif,551031.066,5747583.585,1133.630,2.21457,1.08172,-81.67280
925_RGB_111455_rgbi.tif,550987.018,5747820.779,1131.691,2.05133,-0.12935,-82.35637
926_RGB_111456_rgbi.tif,550943.336,5748057.505,1129.129,2.10592,0.23895,-82.01173
927_RGB_111457_rgbi.tif,550899.191,5748295.062,1127.510,2.29968,0.28042,-82.00416
928_RGB_111458_rgbi.tif,550855.444,5748531.383,1126.871,2.40752,0.15852,-81.89863
929_RGB_111459_rgbi.tif,550811.774,5748766.794,1126.588,2.29937,0.18685,-81.80832
930_RGB_111460_rgbi.tif,550768.039,5749003.748,1125.655,1.98353,0.69106,-82.18639
931_RGB_111461_rgbi.tif,550725.007,5749241.428,1124.253,2.19189,-0.72809,-82.12601
932_RGB_111462_rgbi.tif,550681.019,5749478.784,1122.868,2.06325,0.09115,-81.95402
933_RGB_111463_rgbi.tif,550636.805,5749714.452,1122.040,2.45564,-1.12704,-81.78193
934_RGB_111464_rgbi.tif,550591.195,5749949.912,1122.208,2.40035,0.98035,-81.27490
935_RGB_111465_rgbi.tif,550546.109,5750187.302,1123.825,2.61579,1.51512,-82.12647
936_RGB_111466_rgbi.tif,550503.368,5750423.167,1126.298,3.07538,-0.13317,-82.56179
937_RGB_111467_rgbi.tif,550460.630,5750660.055,1129.121,2.91246,0.73825,-82.51535
938_RGB_111468_rgbi.tif,550418.530,5750896.956,1131.470,2.89919,-0.28026,-82.59091
939_RGB_111469_rgbi.tif,550375.379,5751134.156,1132.669,2.79748,-1.31962,-81.95040
940_RGB_111470_rgbi.tif,550329.718,5751369.996,1132.405,2.23114,0.36257,-81.52300
941_RGB_111471_rgbi.tif,550284.310,5751605.673,1131.052,1.84577,1.14655,-82.09912
942_RGB_111472_rgbi.tif,550239.718,5751843.364,1129.120,2.07533,-1.07623,-81.83079
943_RGB_111473_rgbi.tif,550193.605,5752077.991,1126.912,2.07470,-0.91700,-81.33997
944_RGB_111474_rgbi.tif,550145.351,5752315.401,1124.787,1.94144,0.49557,-81.38917
945_RGB_111475_rgbi.tif,550098.059,5752549.803,1123.230,2.28849,-0.19955,-81.27246
946_RGB_111476_rgbi.tif,550049.795,5752786.353,1122.553,2.34926,1.40661,-81.11673
947_RGB_111477_rgbi.tif,550003.103,5753021.841,1123.322,2.73925,0.91818,-81.65203
948_RGB_111478_rgbi.tif,549957.733,5753257.716,1125.225,2.91855,1.23214,-81.79627
949_RGB_111479_rgbi.tif,549913.890,5753494.684,1127.713,2.88633,0.87226,-82.86592
950_RGB_111480_rgbi.tif,549871.464,5753731.799,1129.733,3.03619,-1.16759,-82.71195
951_RGB_111481_rgbi.tif,549827.150,5753968.308,1131.007,2.73130,-0.24169,-82.14407
952_RGB_111482_rgbi.tif,549781.976,5754205.098,1131.378,2.33467,0.88241,-82.23757
953_RGB_111483_rgbi.tif,549738.238,5754440.546,1130.592,2.17672,0.68373,-82.46899
954_RGB_111484_rgbi.tif,549695.286,5754677.541,1129.212,2.11218,0.30006,-82.58336
955_RGB_111485_rgbi.tif,549652.685,5754915.382,1127.935,2.15132,0.09435,-82.61988
956_RGB_111486_rgbi.tif,549610.480,5755150.994,1127.320,2.26205,0.03083,-82.61580
957_RGB_111487_rgbi.tif,549568.175,5755387.883,1127.183,2.19309,1.42904,-82.78980
958_RGB_111488_rgbi.tif,549528.122,5755625.047,1127.598,2.28788,1.83401,-83.58859
959_RGB_111489_rgbi.tif,549490.978,5755864.621,1128.239,2.43390,1.24620,-84.19693
960_RGB_111490_rgbi.tif,549453.921,5756100.981,1129.058,3.36782,-5.44776,-82.44513
961_RGB_111491_rgbi.tif,549407.225,5756338.020,1129.521,2.83408,-1.80091,-80.34333
962_RGB_111492_rgbi.tif,549355.851,5756573.006,1129.776,2.46579,0.51147,-80.03642
963_RGB_111493_rgbi.tif,549305.120,5756808.143,1130.015,1.74299,4.45379,-81.10471
964_RGB_111494_rgbi.tif,549261.271,5757044.467,1129.419,2.12739,1.40007,-83.02567
965_RGB_111495_rgbi.tif,549220.467,5757280.777,1128.467,2.53548,-1.42622,-82.44523
966_RGB_111496_rgbi.tif,549177.394,5757518.940,1127.816,2.56469,-0.72565,-82.67781
967_RGB_111497_rgbi.tif,549132.382,5757754.858,1128.016,3.26716,-3.84623,-80.61299
968_RGB_111498_rgbi.tif,549080.856,5757988.389,1128.285,2.53404,0.26801,-79.70959
969_RGB_111499_rgbi.tif,549028.321,5758224.658,1128.496,2.23974,1.58075,-80.85194
970_RGB_111500_rgbi.tif,548978.540,5758460.277,1128.586,2.58564,0.18861,-81.08080
971_RGB_111501_rgbi.tif,548928.892,5758695.431,1129.159,2.57473,0.76553,-81.09029
972_RGB_111502_rgbi.tif,548880.158,5758930.578,1129.927,2.46087,1.24318,-81.44845
973_RGB_111503_rgbi.tif,548268.916,5758789.982,1136.939,-3.16963,-0.13269,102.92364
974_RGB_111504_rgbi.tif,548317.456,5758553.733,1139.716,-3.15503,-0.43046,103.32791
975_RGB_111505_rgbi.tif,548365.694,5758317.212,1141.917,-1.82746,-4.44285,102.38977
976_RGB_111506_rgbi.tif,548408.134,5758081.390,1141.465,-1.95616,-0.73966,101.33656
977_RGB_111507_rgbi.tif,548449.760,5757843.317,1139.022,-1.72597,-0.23454,101.49279
978_RGB_111508_rgbi.tif,548491.336,5757607.302,1135.944,-2.09708,1.67773,101.32446
979_RGB_111509_rgbi.tif,548535.112,5757370.648,1133.206,-1.95621,-0.35331,101.78412
980_RGB_111510_rgbi.tif,548579.019,5757133.176,1132.130,-2.02799,-2.19648,101.20520
981_RGB_111511_rgbi.tif,548619.154,5756897.083,1132.864,-3.09679,0.72653,100.37537
982_RGB_111512_rgbi.tif,548659.322,5756659.791,1135.019,-3.27630,0.69223,101.28094
983_RGB_111513_rgbi.tif,548702.154,5756422.109,1137.447,-3.36327,1.55237,102.09215
984_RGB_111514_rgbi.tif,548748.253,5756187.145,1139.072,-2.82045,0.63298,102.99036
985_RGB_111515_rgbi.tif,548796.766,5755950.601,1139.242,-2.10823,-0.91427,102.94410
986_RGB_111516_rgbi.tif,548844.107,5755715.567,1138.202,-1.87647,-1.03238,102.53156
987_RGB_111517_rgbi.tif,548890.460,5755478.367,1136.408,-1.78970,-0.93585,102.27060
988_RGB_111518_rgbi.tif,548935.429,5755241.928,1134.397,-1.84863,-0.67357,102.05875
989_RGB_111519_rgbi.tif,548979.422,5755005.407,1132.821,-2.00308,-0.50719,101.78154
990_RGB_111520_rgbi.tif,549022.752,5754769.375,1131.773,-2.41157,0.73317,101.71493
991_RGB_111521_rgbi.tif,549067.708,5754533.137,1131.480,-2.52299,0.17051,102.47846
992_RGB_111522_rgbi.tif,549114.070,5754296.191,1132.246,-2.33396,-1.34537,102.38481
993_RGB_111523_rgbi.tif,549158.783,5754060.368,1133.550,-2.72022,-0.45722,101.84481
994_RGB_111524_rgbi.tif,549203.061,5753823.108,1135.195,-2.90343,-0.06288,102.47347
995_RGB_111525_rgbi.tif,549247.701,5753587.563,1137.352,-2.89504,-0.04644,102.67571
996_RGB_111526_rgbi.tif,549293.105,5753351.069,1138.934,-2.46319,-1.03480,102.65549
997_RGB_111527_rgbi.tif,549337.362,5753114.516,1139.395,-2.19429,-1.32072,102.00154
998_RGB_111528_rgbi.tif,549380.069,5752878.508,1138.765,-2.34574,0.48130,101.79733
999_RGB_111529_rgbi.tif,549424.025,5752641.157,1137.323,-2.03730,-0.58189,101.99380
1000_RGB_111530_rgbi.tif,549467.804,5752405.255,1135.911,-2.14361,-0.36214,102.02089
1001_RGB_111531_rgbi.tif,549511.790,5752167.916,1134.866,-2.30170,-0.21976,101.94438
1002_RGB_111532_rgbi.tif,549555.768,5751931.463,1134.654,-2.53719,-0.04970,101.91228
1003_RGB_111533_rgbi.tif,549600.354,5751695.285,1135.269,-2.83031,0.56696,102.16660
1004_RGB_111534_rgbi.tif,549646.710,5751458.936,1136.133,-2.76970,0.12664,102.53861
1005_RGB_111535_rgbi.tif,549694.410,5751223.287,1136.711,-2.83266,0.59728,102.83650
1006_RGB_111536_rgbi.tif,549744.054,5750988.428,1136.852,-2.11831,-1.31237,103.53596
1007_RGB_111537_rgbi.tif,549793.020,5750752.282,1135.738,-1.81793,-1.61455,102.49148
1008_RGB_111538_rgbi.tif,549839.025,5750516.901,1133.750,-1.76389,-1.06454,102.06350
1009_RGB_111539_rgbi.tif,549883.681,5750279.453,1131.434,-1.67601,-1.67465,101.53826
1010_RGB_111540_rgbi.tif,549925.494,5750042.016,1129.326,-1.74198,-1.67361,100.70845
1011_RGB_111541_rgbi.tif,549965.426,5749804.285,1128.334,-2.58525,1.57156,101.07296
1012_RGB_111542_rgbi.tif,550008.451,5749568.203,1128.301,-2.89567,2.21205,102.18817
1013_RGB_111543_rgbi.tif,550056.017,5749332.948,1128.825,-2.50478,-0.05038,102.81636
1014_RGB_111544_rgbi.tif,550104.580,5749096.369,1129.993,-2.33811,-1.34016,102.38307
1015_RGB_111545_rgbi.tif,550150.926,5748861.747,1131.311,-2.50468,-1.08807,102.01381
1016_RGB_111546_rgbi.tif,550196.442,5748624.259,1132.560,-2.49712,-0.78655,101.79619
1017_RGB_111547_rgbi.tif,550241.093,5748388.082,1133.388,-2.67750,0.40695,101.91701
1018_RGB_111548_rgbi.tif,550287.176,5748152.208,1133.763,-2.57157,0.35994,102.55413
1019_RGB_111549_rgbi.tif,550334.696,5747915.753,1133.770,-2.30957,-0.49223,102.28023
1020_RGB_111550_rgbi.tif,550380.953,5747680.108,1133.804,-2.26865,-0.81738,101.89183
1021_RGB_111551_rgbi.tif,550426.332,5747443.045,1133.994,-2.23232,-1.27556,101.96212
1022_RGB_111552_rgbi.tif,550469.735,5747207.611,1133.820,-2.09396,-1.73323,101.23739
1023_RGB_111553_rgbi.tif,550510.642,5746970.702,1133.277,-2.22829,-0.52866,100.70171
1024_RGB_111554_rgbi.tif,550551.096,5746732.193,1132.361,-2.29414,-0.07092,100.73364
1025_RGB_111555_rgbi.tif,550591.598,5746495.387,1131.816,-2.28680,-0.84371,100.63031
1026_RGB_111556_rgbi.tif,550631.495,5746258.350,1132.116,-2.56062,-0.80127,100.67275
1027_RGB_111557_rgbi.tif,550670.484,5746021.681,1133.220,-3.12126,0.51590,100.24432
1028_RGB_111558_rgbi.tif,550709.949,5745784.681,1135.432,-3.63468,1.26760,100.42773
1029_RGB_111559_rgbi.tif,550753.450,5745546.844,1138.673,-3.90198,1.74828,102.54306
1030_RGB_111560_rgbi.tif,550801.535,5745311.235,1141.551,-2.95811,-1.38483,102.64381
1031_RGB_111561_rgbi.tif,550848.578,5745074.550,1142.896,-2.15379,-2.93673,101.95543
1032_RGB_111562_rgbi.tif,550891.130,5744838.728,1142.139,-1.93522,-2.14421,100.79089
1033_RGB_111563_rgbi.tif,550930.468,5744600.288,1139.740,-2.19473,0.86451,100.45997
1034_RGB_111564_rgbi.tif,550970.481,5744363.656,1136.298,-1.91542,0.65258,101.15714
1035_RGB_111565_rgbi.tif,551012.603,5744127.719,1132.565,-2.19564,1.75046,101.78219
1036_RGB_111566_rgbi.tif,551058.470,5743890.143,1129.631,-2.23687,0.91836,102.77999
1037_RGB_111567_rgbi.tif,551106.497,5743655.358,1128.142,-2.46953,0.28448,103.23008
1038_RGB_111568_rgbi.tif,551156.187,5743419.562,1128.528,-2.86887,-0.12116,103.37904
1039_RGB_111569_rgbi.tif,551206.494,5743183.973,1130.596,-3.09965,-0.65682,103.48993
1040_RGB_111570_rgbi.tif,551256.886,5742948.289,1133.595,-3.33628,-0.55491,103.49452
1041_RGB_111571_rgbi.tif,551307.310,5742713.168,1136.715,-3.40256,-0.31180,103.49526
1042_RGB_111572_rgbi.tif,551358.011,5742478.601,1139.582,-3.17086,-0.62106,103.55747
1043_RGB_111573_rgbi.tif,551409.166,5742242.831,1141.716,-3.05543,-0.22936,103.51429
1044_RGB_111574_rgbi.tif,551460.647,5742008.097,1142.700,-2.71808,-0.03248,103.59711
1045_RGB_111575_rgbi.tif,551512.872,5741772.114,1141.992,-2.12817,-0.80833,103.36614
1046_RGB_111576_rgbi.tif,551564.248,5741536.249,1140.301,-1.95019,-0.88252,103.26671
1047_RGB_111577_rgbi.tif,551614.573,5741300.929,1138.672,-2.03800,-0.56204,103.09108
1048_RGB_111578_rgbi.tif,551664.036,5741065.601,1137.551,-1.48817,-3.69648,102.34990
1049_RGB_111579_rgbi.tif,551709.058,5740829.571,1137.272,-2.47632,-0.45337,101.39601
1050_RGB_111580_rgbi.tif,551753.186,5740593.518,1138.484,-3.18906,1.39149,101.93720
1051_RGB_111581_rgbi.tif,551799.526,5740356.270,1140.585,-3.11947,-0.25637,102.03870
1052_RGB_111582_rgbi.tif,551845.246,5740120.986,1143.300,-2.52762,-3.27324,101.41626
1053_RGB_111583_rgbi.tif,551888.278,5739883.033,1145.729,-3.02256,-0.65977,101.12749
1054_RGB_111584_rgbi.tif,551929.590,5739647.629,1147.478,-2.49144,-2.44951,100.43839
1055_RGB_111585_rgbi.tif,551967.699,5739409.034,1148.603,-2.26610,-2.50647,99.28209
1056_RGB_111586_rgbi.tif,552001.281,5739171.445,1148.643,-2.04326,-2.18034,98.24825
1057_RGB_111587_rgbi.tif,552032.557,5738932.815,1147.348,-1.78501,0.67856,98.76656
1058_RGB_111588_rgbi.tif,552067.039,5738692.953,1142.805,-1.35690,1.81398,99.66986
1059_RGB_111589_rgbi.tif,552105.556,5738456.288,1136.461,-1.13535,2.57042,100.78201
1060_RGB_111590_rgbi.tif,552148.674,5738218.401,1128.945,-0.94558,1.81645,101.25265
1061_RGB_111591_rgbi.tif,552195.449,5737983.076,1122.169,-1.08012,0.33334,102.67648
1062_RGB_111592_rgbi.tif,552243.608,5737748.244,1117.673,-1.37993,-1.50426,101.54417
1063_RGB_111593_rgbi.tif,552289.686,5737511.069,1116.184,-2.56008,0.65357,101.27637
1064_RGB_111594_rgbi.tif,552336.879,5737276.281,1117.622,-3.69470,2.67275,102.43136
1065_RGB_111595_rgbi.tif,551721.358,5737186.394,1121.803,0.94881,1.97045,-80.81666
1066_RGB_111596_rgbi.tif,551677.292,5737422.360,1118.218,2.14227,-1.55468,-81.45104
1067_RGB_111597_rgbi.tif,551631.006,5737658.701,1117.438,2.98360,-1.43882,-79.91237
1068_RGB_111598_rgbi.tif,551580.472,5737893.654,1119.754,3.49187,-0.96781,-79.23544
1069_RGB_111599_rgbi.tif,551527.303,5738129.307,1122.993,2.25327,2.04213,-79.40905
1070_RGB_111600_rgbi.tif,551477.020,5738364.893,1122.424,1.24290,2.89863,-80.90388
1071_RGB_111601_rgbi.tif,551432.132,5738600.151,1118.218,0.75475,1.96761,-81.78516
1072_RGB_111602_rgbi.tif,551390.368,5738838.306,1111.909,0.60556,0.43949,-82.23546
1073_RGB_111603_rgbi.tif,551350.223,5739075.010,1104.909,0.72333,-0.21332,-82.73744
1074_RGB_111604_rgbi.tif,551309.914,5739312.970,1098.819,1.22922,-1.39150,-82.45578
1075_RGB_111605_rgbi.tif,551267.251,5739549.064,1094.799,2.06524,-2.64594,-81.13479
1076_RGB_111606_rgbi.tif,551219.570,5739785.776,1093.434,3.02172,-1.10768,-80.32071
1077_RGB_111607_rgbi.tif,551169.436,5740019.996,1099.947,5.36666,0.53722,-80.03214
1078_RGB_111608_rgbi.tif,551119.075,5740254.613,1114.050,5.69105,3.63249,-80.63823
1079_RGB_111609_rgbi.tif,551071.677,5740491.526,1128.077,4.75344,1.23083,-80.94613
1080_RGB_111610_rgbi.tif,551025.229,5740727.472,1134.834,3.73498,0.33462,-81.17591
1081_RGB_111611_rgbi.tif,550979.507,5740962.828,1137.920,3.17222,0.16863,-81.56972
1082_RGB_111612_rgbi.tif,550933.996,5741199.510,1138.947,2.60231,0.05579,-81.76059
1083_RGB_111613_rgbi.tif,550888.685,5741435.857,1138.036,2.24184,0.77221,-81.64951
1084_RGB_111614_rgbi.tif,550844.302,5741673.033,1136.902,2.07723,0.50757,-82.09303
1085_RGB_111615_rgbi.tif,550800.170,5741909.274,1134.637,1.93240,-1.54945,-81.38117
1086_RGB_111616_rgbi.tif,550754.973,5742145.178,1130.480,1.19667,0.19800,-82.15253
1087_RGB_111617_rgbi.tif,550710.236,5742382.228,1126.176,2.04602,-0.93679,-81.47358
1088_RGB_111618_rgbi.tif,550664.889,5742618.361,1124.812,2.30733,0.56022,-82.08472
1089_RGB_111619_rgbi.tif,550620.653,5742854.997,1124.910,2.59263,0.28050,-81.80392
1090_RGB_111620_rgbi.tif,550577.207,5743091.371,1125.079,2.21164,1.86214,-82.69582
1091_RGB_111621_rgbi.tif,550536.361,5743328.147,1124.535,2.36075,-0.03814,-82.66460
1092_RGB_111622_rgbi.tif,550495.443,5743566.012,1123.537,1.79024,3.61218,-83.22852
1093_RGB_111623_rgbi.tif,550459.587,5743803.311,1126.044,4.11522,0.10353,-84.48622
1094_RGB_111624_rgbi.tif,550423.249,5744041.775,1131.599,4.29040,-4.84461,-82.77091
1095_RGB_111625_rgbi.tif,550378.703,5744277.394,1133.461,2.12266,-0.05914,-80.98218
1096_RGB_111626_rgbi.tif,550331.800,5744514.348,1129.780,1.14151,0.47735,-81.36378
1097_RGB_111627_rgbi.tif,550285.815,5744749.751,1123.977,1.17007,0.17269,-81.24316
1098_RGB_111628_rgbi.tif,550240.218,5744985.598,1119.236,1.29531,1.86496,-81.63918
1099_RGB_111629_rgbi.tif,550197.003,5745223.413,1116.570,2.37333,-2.21443,-81.78234
1100_RGB_111630_rgbi.tif,550151.777,5745459.516,1114.990,1.95644,-0.57923,-81.01088
1101_RGB_111631_rgbi.tif,550104.897,5745695.689,1113.685,2.05841,0.09698,-81.02827
1102_RGB_111632_rgbi.tif,550057.989,5745932.115,1113.595,2.30980,0.93665,-81.18068
1103_RGB_111633_rgbi.tif,550012.728,5746167.494,1114.281,2.02861,2.83715,-81.91442
1104_RGB_111634_rgbi.tif,549971.452,5746404.658,1114.652,2.63722,-0.98720,-82.84999
1105_RGB_111635_rgbi.tif,549929.390,5746641.409,1115.112,2.90188,-2.16861,-81.58682
1106_RGB_111636_rgbi.tif,549883.465,5746878.368,1115.555,2.22060,1.22216,-81.41380
1107_RGB_111637_rgbi.tif,549838.726,5747113.873,1115.157,2.15563,0.78322,-81.92917
1108_RGB_111638_rgbi.tif,549794.954,5747349.860,1114.056,2.33990,-1.00039,-81.92692
1109_RGB_111639_rgbi.tif,549749.518,5747586.949,1112.844,2.28055,-0.44679,-81.54836
1110_RGB_111640_rgbi.tif,549703.066,5747823.347,1111.709,2.16623,0.65282,-81.48911
1111_RGB_111641_rgbi.tif,549657.494,5748059.945,1110.880,2.15154,1.74854,-81.91148
1112_RGB_111642_rgbi.tif,549614.671,5748295.957,1110.768,2.56447,0.15329,-82.36454
1113_RGB_111643_rgbi.tif,549571.858,5748533.500,1111.267,2.79421,-0.34563,-82.02832
1114_RGB_111644_rgbi.tif,549527.016,5748770.238,1112.811,3.57894,-3.88922,-81.06845
1115_RGB_111645_rgbi.tif,549476.133,5749004.972,1114.964,3.16791,-0.41395,-79.83778
1116_RGB_111646_rgbi.tif,549423.305,5749239.415,1116.994,2.44083,2.96649,-80.14262
1117_RGB_111647_rgbi.tif,549373.410,5749474.631,1118.324,2.53136,1.06658,-80.81259
1118_RGB_111648_rgbi.tif,549325.284,5749710.282,1118.489,2.13724,1.28685,-81.47705
1119_RGB_111649_rgbi.tif,549279.425,5749946.556,1117.541,1.77902,1.63245,-81.99546
1120_RGB_111650_rgbi.tif,549236.505,5750183.369,1115.476,1.57964,1.91293,-82.70797
1121_RGB_111651_rgbi.tif,549197.229,5750420.847,1113.021,1.72694,0.89616,-83.75101
1122_RGB_111652_rgbi.tif,549158.201,5750658.647,1110.857,2.62503,-3.57307,-82.36337
